,door_state,smoke_state,keypad_state,temperature_state,humidity_state,ldr_state,camera_state,rtc_time_state
514,on,on,auth,decreasing,increasing,decreasing,1,dusk
515,on,on,auth,decreasing,increasing,decreasing,1,night
516,on,on,auth,decreasing,increasing,decreasing,2,dawn
517,on,on,auth,decreasing,increasing,decreasing,2,day
518,on,on,auth,decreasing,increasing,decreasing,2,noon
519,on,on,auth,decreasing,increasing,decreasing,2,evening
520,on,on,auth,decreasing,increasing,decreasing,2,dusk
521,on,on,auth,decreasing,increasing,decreasing,2,night
522,on,on,auth,decreasing,increasing,decreasing,3,dawn
523,on,on,auth,decreasing,increasing,decreasing,3,day
524,on,on,auth,decreasing,increasing,decreasing,3,noon
525,on,on,auth,decreasing,increasing,decreasing,3,evening
526,on,on,auth,decreasing,increasing,decreasing,3,dusk
527,on,on,auth,decreasing,increasing,decreasing,3,night
528,on,on,auth,decreasing,increasing,decreasing,4,dawn
529,on,on,auth,decreasing,increasing,decreasing,4,day
530,on,on,auth,decreasing,increasing,decreasing,4,noon
531,on,on,auth,decreasing,increasing,decreasing,4,evening
532,on,on,auth,decreasing,increasing,decreasing,4,dusk
533,on,on,auth,decreasing,increasing,decreasing,4,night
534,on,on,auth,decreasing,increasing,decreasing,5,dawn
535,on,on,auth,decreasing,increasing,decreasing,5,day
536,on,on,auth,decreasing,increasing,decreasing,5,noon
537,on,on,auth,decreasing,increasing,decreasing,5,evening
538,on,on,auth,decreasing,increasing,decreasing,5,dusk
539,on,on,auth,decreasing,increasing,decreasing,5,night
540,on,on,auth,decreasing,increasing,stable,1,dawn
541,on,on,auth,decreasing,increasing,stable,1,day
542,on,on,auth,decreasing,increasing,stable,1,noon
543,on,on,auth,decreasing,increasing,stable,1,evening
544,on,on,auth,decreasing,increasing,stable,1,dusk
545,on,on,auth,decreasing,increasing,stable,1,night
546,on,on,auth,decreasing,increasing,stable,2,dawn
547,on,on,auth,decreasing,increasing,stable,2,day
548,on,on,auth,decreasing,increasing,stable,2,noon
549,on,on,auth,decreasing,increasing,stable,2,evening
550,on,on,auth,decreasing,increasing,stable,2,dusk
551,on,on,auth,decreasing,increasing,stable,2,night
552,on,on,auth,decreasing,increasing,stable,3,dawn
553,on,on,auth,decreasing,increasing,stable,3,day
554,on,on,auth,decreasing,increasing,stable,3,noon
555,on,on,auth,decreasing,increasing,stable,3,evening
556,on,on,auth,decreasing,increasing,stable,3,dusk
557,on,on,auth,decreasing,increasing,stable,3,night
558,on,on,auth,decreasing,increasing,stable,4,dawn
559,on,on,auth,decreasing,increasing,stable,4,day
560,on,on,auth,decreasing,increasing,stable,4,noon
561,on,on,auth,decreasing,increasing,stable,4,evening
562,on,on,auth,decreasing,increasing,stable,4,dusk
563,on,on,auth,decreasing,increasing,stable,4,night
564,on,on,auth,decreasing,increasing,stable,5,dawn
565,on,on,auth,decreasing,increasing,stable,5,day
566,on,on,auth,decreasing,increasing,stable,5,noon
567,on,on,auth,decreasing,increasing,stable,5,evening
568,on,on,auth,decreasing,increasing,stable,5,dusk
569,on,on,auth,decreasing,increasing,stable,5,night
570,on,on,auth,decreasing,increasing,fluctuate,1,dawn
571,on,on,auth,decreasing,increasing,fluctuate,1,day
572,on,on,auth,decreasing,increasing,fluctuate,1,noon
573,on,on,auth,decreasing,increasing,fluctuate,1,evening
574,on,on,auth,decreasing,increasing,fluctuate,1,dusk
575,on,on,auth,decreasing,increasing,fluctuate,1,night
576,on,on,auth,decreasing,increasing,fluctuate,2,dawn
577,on,on,auth,decreasing,increasing,fluctuate,2,day
578,on,on,auth,decreasing,increasing,fluctuate,2,noon
579,on,on,auth,decreasing,increasing,fluctuate,2,evening
580,on,on,auth,decreasing,increasing,fluctuate,2,dusk
581,on,on,auth,decreasing,increasing,fluctuate,2,night
582,on,on,auth,decreasing,increasing,fluctuate,3,dawn
583,on,on,auth,decreasing,increasing,fluctuate,3,day
584,on,on,auth,decreasing,increasing,fluctuate,3,noon
585,on,on,auth,decreasing,increasing,fluctuate,3,evening
586,on,on,auth,decreasing,increasing,fluctuate,3,dusk
587,on,on,auth,decreasing,increasing,fluctuate,3,night
588,on,on,auth,decreasing,increasing,fluctuate,4,dawn
589,on,on,auth,decreasing,increasing,fluctuate,4,day
590,on,on,auth,decreasing,increasing,fluctuate,4,noon
591,on,on,auth,decreasing,increasing,fluctuate,4,evening
592,on,on,auth,decreasing,increasing,fluctuate,4,dusk
593,on,on,auth,decreasing,increasing,fluctuate,4,night
594,on,on,auth,decreasing,increasing,fluctuate,5,dawn
595,on,on,auth,decreasing,increasing,fluctuate,5,day
596,on,on,auth,decreasing,increasing,fluctuate,5,noon
597,on,on,auth,decreasing,increasing,fluctuate,5,evening
598,on,on,auth,decreasing,increasing,fluctuate,5,dusk
599,on,on,auth,decreasing,increasing,fluctuate,5,night
600,on,on,auth,decreasing,decreasing,increasing,1,dawn
601,on,on,auth,decreasing,decreasing,increasing,1,day
602,on,on,auth,decreasing,decreasing,increasing,1,noon
603,on,on,auth,decreasing,decreasing,increasing,1,evening
604,on,on,auth,decreasing,decreasing,increasing,1,dusk
605,on,on,auth,decreasing,decreasing,increasing,1,night
606,on,on,auth,decreasing,decreasing,increasing,2,dawn
607,on,on,auth,decreasing,decreasing,increasing,2,day
608,on,on,auth,decreasing,decreasing,increasing,2,noon
609,on,on,auth,decreasing,decreasing,increasing,2,evening
610,on,on,auth,decreasing,decreasing,increasing,2,dusk
611,on,on,auth,decreasing,decreasing,increasing,2,night
612,on,on,auth,decreasing,decreasing,increasing,3,dawn
613,on,on,auth,decreasing,decreasing,increasing,3,day
614,on,on,auth,decreasing,decreasing,increasing,3,noon
615,on,on,auth,decreasing,decreasing,increasing,3,evening
616,on,on,auth,decreasing,decreasing,increasing,3,dusk
617,on,on,auth,decreasing,decreasing,increasing,3,night
618,on,on,auth,decreasing,decreasing,increasing,4,dawn
619,on,on,auth,decreasing,decreasing,increasing,4,day
620,on,on,auth,decreasing,decreasing,increasing,4,noon
621,on,on,auth,decreasing,decreasing,increasing,4,evening
622,on,on,auth,decreasing,decreasing,increasing,4,dusk
623,on,on,auth,decreasing,decreasing,increasing,4,night
624,on,on,auth,decreasing,decreasing,increasing,5,dawn
625,on,on,auth,decreasing,decreasing,increasing,5,day
626,on,on,auth,decreasing,decreasing,increasing,5,noon
627,on,on,auth,decreasing,decreasing,increasing,5,evening
628,on,on,auth,decreasing,decreasing,increasing,5,dusk
629,on,on,auth,decreasing,decreasing,increasing,5,night
630,on,on,auth,decreasing,decreasing,decreasing,1,dawn
631,on,on,auth,decreasing,decreasing,decreasing,1,day
632,on,on,auth,decreasing,decreasing,decreasing,1,noon
633,on,on,auth,decreasing,decreasing,decreasing,1,evening
634,on,on,auth,decreasing,decreasing,decreasing,1,dusk
635,on,on,auth,decreasing,decreasing,decreasing,1,night
636,on,on,auth,decreasing,decreasing,decreasing,2,dawn
637,on,on,auth,decreasing,decreasing,decreasing,2,day
638,on,on,auth,decreasing,decreasing,decreasing,2,noon
639,on,on,auth,decreasing,decreasing,decreasing,2,evening
640,on,on,auth,decreasing,decreasing,decreasing,2,dusk
641,on,on,auth,decreasing,decreasing,decreasing,2,night
642,on,on,auth,decreasing,decreasing,decreasing,3,dawn
643,on,on,auth,decreasing,decreasing,decreasing,3,day
644,on,on,auth,decreasing,decreasing,decreasing,3,noon
645,on,on,auth,decreasing,decreasing,decreasing,3,evening
646,on,on,auth,decreasing,decreasing,decreasing,3,dusk
647,on,on,auth,decreasing,decreasing,decreasing,3,night
648,on,on,auth,decreasing,decreasing,decreasing,4,dawn
649,on,on,auth,decreasing,decreasing,decreasing,4,day
650,on,on,auth,decreasing,decreasing,decreasing,4,noon
651,on,on,auth,decreasing,decreasing,decreasing,4,evening
652,on,on,auth,decreasing,decreasing,decreasing,4,dusk
653,on,on,auth,decreasing,decreasing,decreasing,4,night
654,on,on,auth,decreasing,decreasing,decreasing,5,dawn
655,on,on,auth,decreasing,decreasing,decreasing,5,day
656,on,on,auth,decreasing,decreasing,decreasing,5,noon
657,on,on,auth,decreasing,decreasing,decreasing,5,evening
658,on,on,auth,decreasing,decreasing,decreasing,5,dusk
659,on,on,auth,decreasing,decreasing,decreasing,5,night
660,on,on,auth,decreasing,decreasing,stable,1,dawn
661,on,on,auth,decreasing,decreasing,stable,1,day
662,on,on,auth,decreasing,decreasing,stable,1,noon
663,on,on,auth,decreasing,decreasing,stable,1,evening
664,on,on,auth,decreasing,decreasing,stable,1,dusk
665,on,on,auth,decreasing,decreasing,stable,1,night
666,on,on,auth,decreasing,decreasing,stable,2,dawn
667,on,on,auth,decreasing,decreasing,stable,2,day
668,on,on,auth,decreasing,decreasing,stable,2,noon
669,on,on,auth,decreasing,decreasing,stable,2,evening
670,on,on,auth,decreasing,decreasing,stable,2,dusk
671,on,on,auth,decreasing,decreasing,stable,2,night
672,on,on,auth,decreasing,decreasing,stable,3,dawn
673,on,on,auth,decreasing,decreasing,stable,3,day
674,on,on,auth,decreasing,decreasing,stable,3,noon
675,on,on,auth,decreasing,decreasing,stable,3,evening
676,on,on,auth,decreasing,decreasing,stable,3,dusk
677,on,on,auth,decreasing,decreasing,stable,3,night
678,on,on,auth,decreasing,decreasing,stable,4,dawn
679,on,on,auth,decreasing,decreasing,stable,4,day
680,on,on,auth,decreasing,decreasing,stable,4,noon
681,on,on,auth,decreasing,decreasing,stable,4,evening
682,on,on,auth,decreasing,decreasing,stable,4,dusk
683,on,on,auth,decreasing,decreasing,stable,4,night
684,on,on,auth,decreasing,decreasing,stable,5,dawn
685,on,on,auth,decreasing,decreasing,stable,5,day
686,on,on,auth,decreasing,decreasing,stable,5,noon
687,on,on,auth,decreasing,decreasing,stable,5,evening
688,on,on,auth,decreasing,decreasing,stable,5,dusk
689,on,on,auth,decreasing,decreasing,stable,5,night
690,on,on,auth,decreasing,decreasing,fluctuate,1,dawn
691,on,on,auth,decreasing,decreasing,fluctuate,1,day
692,on,on,auth,decreasing,decreasing,fluctuate,1,noon
693,on,on,auth,decreasing,decreasing,fluctuate,1,evening
694,on,on,auth,decreasing,decreasing,fluctuate,1,dusk
695,on,on,auth,decreasing,decreasing,fluctuate,1,night
696,on,on,auth,decreasing,decreasing,fluctuate,2,dawn
697,on,on,auth,decreasing,decreasing,fluctuate,2,day
698,on,on,auth,decreasing,decreasing,fluctuate,2,noon
699,on,on,auth,decreasing,decreasing,fluctuate,2,evening
700,on,on,auth,decreasing,decreasing,fluctuate,2,dusk
701,on,on,auth,decreasing,decreasing,fluctuate,2,night
702,on,on,auth,decreasing,decreasing,fluctuate,3,dawn
703,on,on,auth,decreasing,decreasing,fluctuate,3,day
704,on,on,auth,decreasing,decreasing,fluctuate,3,noon
705,on,on,auth,decreasing,decreasing,fluctuate,3,evening
706,on,on,auth,decreasing,decreasing,fluctuate,3,dusk
707,on,on,auth,decreasing,decreasing,fluctuate,3,night
708,on,on,auth,decreasing,decreasing,fluctuate,4,dawn
709,on,on,auth,decreasing,decreasing,fluctuate,4,day
710,on,on,auth,decreasing,decreasing,fluctuate,4,noon
711,on,on,auth,decreasing,decreasing,fluctuate,4,evening
712,on,on,auth,decreasing,decreasing,fluctuate,4,dusk
713,on,on,auth,decreasing,decreasing,fluctuate,4,night
714,on,on,auth,decreasing,decreasing,fluctuate,5,dawn
715,on,on,auth,decreasing,decreasing,fluctuate,5,day
716,on,on,auth,decreasing,decreasing,fluctuate,5,noon
717,on,on,auth,decreasing,decreasing,fluctuate,5,evening
718,on,on,auth,decreasing,decreasing,fluctuate,5,dusk
719,on,on,auth,decreasing,decreasing,fluctuate,5,night
720,on,on,auth,decreasing,stable,increasing,1,dawn
721,on,on,auth,decreasing,stable,increasing,1,day
722,on,on,auth,decreasing,stable,increasing,1,noon
723,on,on,auth,decreasing,stable,increasing,1,evening
724,on,on,auth,decreasing,stable,increasing,1,dusk
725,on,on,auth,decreasing,stable,increasing,1,night
726,on,on,auth,decreasing,stable,increasing,2,dawn
727,on,on,auth,decreasing,stable,increasing,2,day
728,on,on,auth,decreasing,stable,increasing,2,noon
729,on,on,auth,decreasing,stable,increasing,2,evening
730,on,on,auth,decreasing,stable,increasing,2,dusk
731,on,on,auth,decreasing,stable,increasing,2,night
732,on,on,auth,decreasing,stable,increasing,3,dawn
733,on,on,auth,decreasing,stable,increasing,3,day
734,on,on,auth,decreasing,stable,increasing,3,noon
735,on,on,auth,decreasing,stable,increasing,3,evening
736,on,on,auth,decreasing,stable,increasing,3,dusk
737,on,on,auth,decreasing,stable,increasing,3,night
738,on,on,auth,decreasing,stable,increasing,4,dawn
739,on,on,auth,decreasing,stable,increasing,4,day
740,on,on,auth,decreasing,stable,increasing,4,noon
741,on,on,auth,decreasing,stable,increasing,4,evening
742,on,on,auth,decreasing,stable,increasing,4,dusk
743,on,on,auth,decreasing,stable,increasing,4,night
744,on,on,auth,decreasing,stable,increasing,5,dawn
745,on,on,auth,decreasing,stable,increasing,5,day
746,on,on,auth,decreasing,stable,increasing,5,noon
747,on,on,auth,decreasing,stable,increasing,5,evening
748,on,on,auth,decreasing,stable,increasing,5,dusk
749,on,on,auth,decreasing,stable,increasing,5,night
750,on,on,auth,decreasing,stable,decreasing,1,dawn
751,on,on,auth,decreasing,stable,decreasing,1,day
752,on,on,auth,decreasing,stable,decreasing,1,noon
753,on,on,auth,decreasing,stable,decreasing,1,evening
754,on,on,auth,decreasing,stable,decreasing,1,dusk
755,on,on,auth,decreasing,stable,decreasing,1,night
756,on,on,auth,decreasing,stable,decreasing,2,dawn
757,on,on,auth,decreasing,stable,decreasing,2,day
758,on,on,auth,decreasing,stable,decreasing,2,noon
759,on,on,auth,decreasing,stable,decreasing,2,evening
760,on,on,auth,decreasing,stable,decreasing,2,dusk
761,on,on,auth,decreasing,stable,decreasing,2,night
762,on,on,auth,decreasing,stable,decreasing,3,dawn
763,on,on,auth,decreasing,stable,decreasing,3,day
764,on,on,auth,decreasing,stable,decreasing,3,noon
765,on,on,auth,decreasing,stable,decreasing,3,evening
766,on,on,auth,decreasing,stable,decreasing,3,dusk
767,on,on,auth,decreasing,stable,decreasing,3,night
768,on,on,auth,decreasing,stable,decreasing,4,dawn
769,on,on,auth,decreasing,stable,decreasing,4,day
770,on,on,auth,decreasing,stable,decreasing,4,noon
771,on,on,auth,decreasing,stable,decreasing,4,evening
772,on,on,auth,decreasing,stable,decreasing,4,dusk
773,on,on,auth,decreasing,stable,decreasing,4,night
774,on,on,auth,decreasing,stable,decreasing,5,dawn
775,on,on,auth,decreasing,stable,decreasing,5,day
776,on,on,auth,decreasing,stable,decreasing,5,noon
777,on,on,auth,decreasing,stable,decreasing,5,evening
778,on,on,auth,decreasing,stable,decreasing,5,dusk
779,on,on,auth,decreasing,stable,decreasing,5,night
780,on,on,auth,decreasing,stable,stable,1,dawn
781,on,on,auth,decreasing,stable,stable,1,day
782,on,on,auth,decreasing,stable,stable,1,noon
783,on,on,auth,decreasing,stable,stable,1,evening
784,on,on,auth,decreasing,stable,stable,1,dusk
785,on,on,auth,decreasing,stable,stable,1,night
786,on,on,auth,decreasing,stable,stable,2,dawn
787,on,on,auth,decreasing,stable,stable,2,day
788,on,on,auth,decreasing,stable,stable,2,noon
789,on,on,auth,decreasing,stable,stable,2,evening
790,on,on,auth,decreasing,stable,stable,2,dusk
791,on,on,auth,decreasing,stable,stable,2,night
792,on,on,auth,decreasing,stable,stable,3,dawn
793,on,on,auth,decreasing,stable,stable,3,day
794,on,on,auth,decreasing,stable,stable,3,noon
795,on,on,auth,decreasing,stable,stable,3,evening
796,on,on,auth,decreasing,stable,stable,3,dusk
797,on,on,auth,decreasing,stable,stable,3,night
798,on,on,auth,decreasing,stable,stable,4,dawn
799,on,on,auth,decreasing,stable,stable,4,day
800,on,on,auth,decreasing,stable,stable,4,noon
801,on,on,auth,decreasing,stable,stable,4,evening
802,on,on,auth,decreasing,stable,stable,4,dusk
803,on,on,auth,decreasing,stable,stable,4,night
804,on,on,auth,decreasing,stable,stable,5,dawn
805,on,on,auth,decreasing,stable,stable,5,day
806,on,on,auth,decreasing,stable,stable,5,noon
807,on,on,auth,decreasing,stable,stable,5,evening
808,on,on,auth,decreasing,stable,stable,5,dusk
809,on,on,auth,decreasing,stable,stable,5,night
810,on,on,auth,decreasing,stable,fluctuate,1,dawn
811,on,on,auth,decreasing,stable,fluctuate,1,day
812,on,on,auth,decreasing,stable,fluctuate,1,noon
813,on,on,auth,decreasing,stable,fluctuate,1,evening
814,on,on,auth,decreasing,stable,fluctuate,1,dusk
815,on,on,auth,decreasing,stable,fluctuate,1,night
816,on,on,auth,decreasing,stable,fluctuate,2,dawn
817,on,on,auth,decreasing,stable,fluctuate,2,day
818,on,on,auth,decreasing,stable,fluctuate,2,noon
819,on,on,auth,decreasing,stable,fluctuate,2,evening
820,on,on,auth,decreasing,stable,fluctuate,2,dusk
821,on,on,auth,decreasing,stable,fluctuate,2,night
822,on,on,auth,decreasing,stable,fluctuate,3,dawn
823,on,on,auth,decreasing,stable,fluctuate,3,day
824,on,on,auth,decreasing,stable,fluctuate,3,noon
825,on,on,auth,decreasing,stable,fluctuate,3,evening
826,on,on,auth,decreasing,stable,fluctuate,3,dusk
827,on,on,auth,decreasing,stable,fluctuate,3,night
828,on,on,auth,decreasing,stable,fluctuate,4,dawn
829,on,on,auth,decreasing,stable,fluctuate,4,day
830,on,on,auth,decreasing,stable,fluctuate,4,noon
831,on,on,auth,decreasing,stable,fluctuate,4,evening
832,on,on,auth,decreasing,stable,fluctuate,4,dusk
833,on,on,auth,decreasing,stable,fluctuate,4,night
834,on,on,auth,decreasing,stable,fluctuate,5,dawn
835,on,on,auth,decreasing,stable,fluctuate,5,day
836,on,on,auth,decreasing,stable,fluctuate,5,noon
837,on,on,auth,decreasing,stable,fluctuate,5,evening
838,on,on,auth,decreasing,stable,fluctuate,5,dusk
839,on,on,auth,decreasing,stable,fluctuate,5,night
840,on,on,auth,decreasing,fluctuate,increasing,1,dawn
841,on,on,auth,decreasing,fluctuate,increasing,1,day
842,on,on,auth,decreasing,fluctuate,increasing,1,noon
843,on,on,auth,decreasing,fluctuate,increasing,1,evening
844,on,on,auth,decreasing,fluctuate,increasing,1,dusk
845,on,on,auth,decreasing,fluctuate,increasing,1,night
846,on,on,auth,decreasing,fluctuate,increasing,2,dawn
847,on,on,auth,decreasing,fluctuate,increasing,2,day
848,on,on,auth,decreasing,fluctuate,increasing,2,noon
849,on,on,auth,decreasing,fluctuate,increasing,2,evening
